"","ID","RT","acc","trial","gender","ethnicity","race","income","mother_edu","father_edu","age_years","age_months","condition","drop","target","familiarity","response","item","similar"
"1042","108",2536,1,"16","Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Clock","1","Left","ClockBicycle","similar"
"1043","109",2385,1,"16","Male","Caucasion, Asian-American","","f","e","g",2.39,28.67,1,0,"Shoe","1","Left","ShoeSock","similar"
"1044","110",2093,1,"16","Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Leaf","1","Right","JacketLeaf","similar"
"1045","111",2476,1,"16","Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Grapes","1","Right","BalloonsGrapes","similar"
"1046","112",1796,1,"16","Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Bicycle","1","Right","ClockBicycle","similar"
"1047","113",2743,1,"16","Male","Caucasiasian-American","","f","e","b",2.55,30.54,1,0,"Shoe","1","Left","ShoeSock","similar"
"1048","114",4560,1,"16","Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Jacket","1","Left","JacketLeaf","similar"
"1049","116",1805,0,"16","Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Clock","1","Right","ClockBicycle","similar"
"1050","117",1841,1,"16","Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Sock","1","Right","ShoeSock","similar"
"1051","118",2789,0,"16","Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Leaf","1","Left","JacketLeaf","similar"
"1052","121",1298,1,"16","Female","African American, Caucasian, American Indian, Asian-American","Caucasian","a","c","",2.7,32.45,1,0,"Shoe","1","Left","ShoeSock","similar"
"1053","123",2025,1,"16","Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Balloons","1","Left","BalloonsGrapes","similar"
"1054","34",3159,1,"16","Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Jacket","1","Left","JacketLeaf","similar"
"1055","35",2451,1,"16","Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Balloons","1","Left","BalloonsGrapes","similar"
"1056","36",3502,1,"16","Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Clock","1","Left","ClockBicycle","similar"
"1057","37",917,0,"16","Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Sock","1","Left","ShoeSock","similar"
"1058","38",22183,1,"16","Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Leaf","1","Right","JacketLeaf","similar"
"1059","39",2485,0,"16","Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Grapes","1","Left","BalloonsGrapes","similar"
"1060","40",4586,1,"16","Male","Hispanic","Caucasian","e","g","g",2.33,27.95,8,0,"Bicycle","1","Right","ClockBicycle","similar"
"1061","41",5857,1,"16","Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Shoe","1","Left","ShoeSock","similar"
"1062","43",4499,1,"16","Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Balloons","1","Left","BalloonsGrapes","similar"
"1063","44",3382,1,"16","Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Clock","1","Left","ClockBicycle","similar"
"1064","46",3431,1,"16","Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Leaf","1","Right","JacketLeaf","similar"
"1065","47",2101,0,"16","Male","Not Hispanic","Asian, Caucasian","f","g","g",2.46,29.52,7,0,"Grapes","1","Left","BalloonsGrapes","similar"
"1066","48",3970,1,"16","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Bicycle","1","Right","ClockBicycle","similar"
"1067","49",2662,0,"16","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Shoe","1","Right","ShoeSock","similar"
"1068","50",2779,1,"16","Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Jacket","1","Left","JacketLeaf","similar"
"1069","51",3819,1,"16","Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Balloons","1","Left","BalloonsGrapes","similar"
"1070","52",7926,0,"16","Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Clock","1","Right","ClockBicycle","similar"
"1071","53",4800,1,"16","Male","Not Hispanic","Caucasian","e","c","e",2.3,27.55,5,0,"Sock","1","Right","ShoeSock","similar"
"1072","54",2222,1,"16","Female","Hispanic","Caucasian","f","c","d",2.16,25.94,6,0,"Leaf","1","Right","JacketLeaf","similar"
"1073","56",4387,0,"16","Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Bicycle","1","Left","ClockBicycle","similar"
"1074","57",2987,1,"16","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,1,0,"Shoe","1","Left","ShoeSock","similar"
"1075","58",2035,1,"16","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,2,0,"Jacket","1","Left","JacketLeaf","similar"
"1076","59",5429,1,"16","Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Balloons","1","Left","BalloonsGrapes","similar"
"1077","62",3877,1,"16","Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Leaf","1","Right","JacketLeaf","similar"
"1078","63",3211,1,"16","Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Grapes","1","Right","BalloonsGrapes","similar"
"1079","64",3716,1,"16","","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Bicycle","1","Right","ClockBicycle","similar"
"1080","65",1955,1,"16","Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Shoe","1","Left","ShoeSock","similar"
"1081","66",1334,0,"16","Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"Jacket","1","Right","JacketLeaf","similar"
"1082","67",1786,1,"16","Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Balloons","1","Left","BalloonsGrapes","similar"
"1083","68",2134,0,"16","Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Clock","1","Right","ClockBicycle","similar"
"1084","69",2535,1,"16","Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Sock","1","Right","ShoeSock","similar"
"1085","71",3953,0,"16","Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Grapes","1","Left","BalloonsGrapes","similar"
"1086","73",3149,1,"16","Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Shoe","1","Left","ShoeSock","similar"
"1087","74",2969,1,"16","Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Jacket","1","Left","JacketLeaf","similar"
"1088","75",2360,1,"16","Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Balloons","1","Left","BalloonsGrapes","similar"
"1089","76",5722,1,"16","Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Clock","1","Left","ClockBicycle","similar"
"1090","77",4209,1,"16","Female","Not Hispanic","African American/Caucasian","e","d","d",2.49,29.85,5,0,"Sock","1","Right","ShoeSock","similar"
"1091","78",1620,1,"16","Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Leaf","1","Right","JacketLeaf","similar"
"1092","79",5534,0,"16","Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Grapes","1","Left","BalloonsGrapes","similar"
"1093","80",3451,1,"16","Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Bicycle","1","Right","ClockBicycle","similar"
"1094","81",7337,1,"16","Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Shoe","1","Left","ShoeSock","similar"
"1095","83",2124,1,"16","Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"Balloons","1","Left","BalloonsGrapes","similar"
"1096","84",1807,1,"16","Male ","Hispanic","Caucasian","d","g","c",2.41,28.9,4,0,"Clock","1","Left","ClockBicycle","similar"
"1097","86",2423,1,"16","Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Leaf","1","Right","JacketLeaf","similar"
"1098","87",2676,1,"16","Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Grapes","1","Right","BalloonsGrapes","similar"
"1099","88",5451,1,"16","Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Bicycle","1","Right","ClockBicycle","similar"
"1100","89",2405,1,"16","Female","Not Hispanic","Caucasian ","d","b","b",2.21,26.47,1,0,"Shoe","1","Left","ShoeSock","similar"
"1101","90",1934,1,"16","Male","Hispanic","Caucasian","d","g","e",2.52,30.18,2,0,"Jacket","1","Left","JacketLeaf","similar"
"1102","91",4489,1,"16","Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Balloons","1","Left","BalloonsGrapes","similar"
"1103","93",3831,1,"16","Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"Sock","1","Right","ShoeSock","similar"
"1104","95",2174,1,"16","Female","Not Hispanic ","Caucasian","e","e","g",2.85,34.16,6,0,"Leaf","1","Right","JacketLeaf","similar"
"1105","97",7184,1,"16"," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Bicycle","1","Right","ClockBicycle","similar"
"1106","98",2050,1,"16","Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Shoe","1","Left","ShoeSock","similar"
"1107","101",2655,1,"17","Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Doll","1","Right","CakeDoll","dissimilar"
"1108","102",3713,1,"17","Male ","Caucasian/ Asian-American",NA,"e","g","e",2.38,28.57,5,0,"Balloons","1","Left","BalloonsDuck ","dissimilar"
"1109","103",2360,0,"17","Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Apple","1","Right","AppleBear","dissimilar"
"1110","106",4663,0,"17","Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Bear","1","Left","AppleBear","dissimilar"
"1111","107",1229,1,"17","Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Ball","1","Right","SpoonBall","dissimilar"
"1112","109",2024,1,"17","Male","Caucasion, Asian-American","","f","e","g",2.39,28.67,1,0,"Duck","1","Right","BalloonsDuck ","dissimilar"
"1113","110",3209,1,"17","Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Apple","1","Left","AppleBear","dissimilar"
"1114","111",2747,1,"17","Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Spoon","1","Left","SpoonBall","dissimilar"
"1115","112",2326,1,"17","Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Cake","1","Left","CakeDoll","dissimilar"
"1116","113",3495,1,"17","Male","Caucasiasian-American","","f","e","b",2.55,30.54,1,0,"Duck","1","Right","BalloonsDuck ","dissimilar"
"1117","114",4580,1,"17","Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Bear","1","Right","AppleBear","dissimilar"
"1118","116",2012,0,"17","Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Doll","1","Left","CakeDoll","dissimilar"
"1119","117",2595,1,"17","Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Balloons","1","Left","BalloonsDuck ","dissimilar"
"1120","118",2205,1,"17","Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Apple","1","Left","AppleBear","dissimilar"
"1121","121",930,0,"17","Female","African American, Caucasian, American Indian, Asian-American","Caucasian","a","c","",2.7,32.45,1,0,"Duck","1","Left","BalloonsDuck ","dissimilar"
"1122","123",2066,1,"17","Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Ball","1","Right","SpoonBall","dissimilar"
"1123","34",1841,0,"17","Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Bear","1","Left","AppleBear","dissimilar"
"1124","35",1324,0,"17","Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Ball","1","Left","SpoonBall","dissimilar"
"1125","36",4411,1,"17","Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Doll","1","Right","CakeDoll","dissimilar"
"1126","37",5152,0,"17","Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Balloons","1","Right","BalloonsDuck ","dissimilar"
"1127","38",8898,0,"17","Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Apple","1","Right","AppleBear","dissimilar"
"1128","39",2434,1,"17","Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Spoon","1","Left","SpoonBall","dissimilar"
"1129","40",6058,1,"17","Male","Hispanic","Caucasian","e","g","g",2.33,27.95,8,0,"Cake","1","Left","CakeDoll","dissimilar"
"1130","41",7063,0,"17","Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Duck","1","Left","BalloonsDuck ","dissimilar"
"1131","43",3285,1,"17","Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Ball","1","Right","SpoonBall","dissimilar"
"1132","44",3414,1,"17","Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Doll","1","Right","CakeDoll","dissimilar"
"1133","45",3219,1,"17","Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"Balloons","1","Left","BalloonsDuck ","dissimilar"
"1134","46",13271,0,"17","Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Apple","1","Right","AppleBear","dissimilar"
"1135","47",4650,1,"17","Male","Not Hispanic","Asian, Caucasian","f","g","g",2.46,29.52,7,0,"Spoon","1","Left","SpoonBall","dissimilar"
"1136","48",6111,1,"17","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Cake","1","Left","CakeDoll","dissimilar"
"1137","49",3700,1,"17","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Duck","1","Right","BalloonsDuck ","dissimilar"
"1138","50",5375,1,"17","Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Bear","1","Right","AppleBear","dissimilar"
"1139","51",4566,1,"17","Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Ball","1","Right","SpoonBall","dissimilar"
"1140","52",3766,1,"17","Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Doll","1","Right","CakeDoll","dissimilar"
"1141","53",9727,0,"17","Male","Not Hispanic","Caucasian","e","c","e",2.3,27.55,5,0,"Balloons","1","Right","BalloonsDuck ","dissimilar"
"1142","54",2785,0,"17","Female","Hispanic","Caucasian","f","c","d",2.16,25.94,6,0,"Apple","1","Right","AppleBear","dissimilar"
"1143","56",2433,1,"17","Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Cake","1","Left","CakeDoll","dissimilar"
"1144","57",808,0,"17","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,1,0,"Duck","1","Left","BalloonsDuck ","dissimilar"
"1145","58",4662,1,"17","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,2,0,"Bear","1","Right","AppleBear","dissimilar"
"1146","59",5638,1,"17","Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Ball","1","Right","SpoonBall","dissimilar"
"1147","60",577,1,"17","Female","Not Hispanic","Caucasian","c","e","c",2.31,27.68,4,0,"Doll","1","Right","CakeDoll","dissimilar"
"1148","62",5698,1,"17","Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Apple","1","Left","AppleBear","dissimilar"
"1149","63",2893,1,"17","Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Spoon","1","Left","SpoonBall","dissimilar"
"1150","64",15108,1,"17","","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Cake","1","Left","CakeDoll","dissimilar"
"1151","65",5762,1,"17","Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Duck","1","Right","BalloonsDuck ","dissimilar"
"1152","66",2013,1,"17","Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"Bear","1","Right","AppleBear","dissimilar"
"1153","67",2216,1,"17","Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Ball","1","Right","SpoonBall","dissimilar"
"1154","68",5890,0,"17","Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Doll","1","Left","CakeDoll","dissimilar"
"1155","69",3096,1,"17","Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Balloons","1","Left","BalloonsDuck ","dissimilar"
"1156","70",698,0,"17","Male","Hispanic","","b","b","b",2.55,30.61,6,0,"Apple","1","Right","AppleBear","dissimilar"
"1157","71",2413,1,"17","Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Spoon","1","Left","SpoonBall","dissimilar"
"1158","73",4131,1,"17","Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Duck","1","Right","BalloonsDuck ","dissimilar"
"1159","74",3610,1,"17","Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Bear","1","Right","AppleBear","dissimilar"
"1160","75",3758,1,"17","Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Ball","1","Right","SpoonBall","dissimilar"
"1161","76",3534,1,"17","Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Doll","1","Right","CakeDoll","dissimilar"
"1162","77",9994,0,"17","Female","Not Hispanic","African American/Caucasian","e","d","d",2.49,29.85,5,0,"Balloons","1","Right","BalloonsDuck ","dissimilar"
"1163","78",1951,1,"17","Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Apple","1","Left","AppleBear","dissimilar"
"1164","79",7881,1,"17","Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Spoon","1","Left","SpoonBall","dissimilar"
"1165","80",5217,0,"17","Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Cake","1","Right","CakeDoll","dissimilar"
"1166","81",3462,1,"17","Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Duck","1","Right","BalloonsDuck ","dissimilar"
"1167","83",3436,1,"17","Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"Ball","1","Right","SpoonBall","dissimilar"
"1168","84",1712,0,"17","Male ","Hispanic","Caucasian","d","g","c",2.41,28.9,4,0,"Doll","1","Left","CakeDoll","dissimilar"
"1169","86",3225,0,"17","Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Apple","1","Right","AppleBear","dissimilar"
"1170","87",2533,1,"17","Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Spoon","1","Left","SpoonBall","dissimilar"
"1171","88",4350,1,"17","Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Cake","1","Left","CakeDoll","dissimilar"
"1172","89",4211,0,"17","Female","Not Hispanic","Caucasian ","d","b","b",2.21,26.47,1,0,"Duck","1","Left","BalloonsDuck ","dissimilar"
"1173","90",6956,1,"17","Male","Hispanic","Caucasian","d","g","e",2.52,30.18,2,0,"Bear","1","Right","AppleBear","dissimilar"
"1174","91",3190,1,"17","Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Ball","1","Right","SpoonBall","dissimilar"
"1175","93",2805,1,"17","Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"Balloons","1","Left","BalloonsDuck ","dissimilar"
"1176","95",2978,1,"17","Female","Not Hispanic ","Caucasian","e","e","g",2.85,34.16,6,0,"Apple","1","Left","AppleBear","dissimilar"
"1177","97",3221,1,"17"," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Cake","1","Left","CakeDoll","dissimilar"
"1178","98",1907,0,"17","Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Duck","1","Left","BalloonsDuck ","dissimilar"
"1179","101",2637,1,"18","Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Hat","1","Right","EggHat","dissimilar"
"1180","102",2830,1,"18","Male ","Caucasian/ Asian-American",NA,"e","g","e",2.38,28.57,5,0,"Flowers","1","Left","FlowersCat","dissimilar"
"1181","103",2458,1,"18","Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Elephant","1","Left","ElephantBroccoli","dissimilar"
"1182","106",1881,1,"18","Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Broccoli","1","Right","ElephantBroccoli","dissimilar"
"1183","107",2468,1,"18","Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Sock","1","Right","CookieSock","dissimilar"
"1184","108",3604,0,"18","Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Hat","1","Left","EggHat","dissimilar"
"1185","109",2988,0,"18","Male","Caucasion, Asian-American","","f","e","g",2.39,28.67,1,0,"Cat","1","Left","FlowersCat","dissimilar"
"1186","110",4031,1,"18","Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Elephant","1","Left","ElephantBroccoli","dissimilar"
"1187","111",2735,0,"18","Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Cookie","1","Right","CookieSock","dissimilar"
"1188","112",1844,1,"18","Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Egg","1","Left","EggHat","dissimilar"
"1189","113",4116,1,"18","Male","Caucasiasian-American","","f","e","b",2.55,30.54,1,0,"Cat","1","Right","FlowersCat","dissimilar"
"1190","116",1361,1,"18","Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Hat","1","Right","EggHat","dissimilar"
"1191","117",1663,1,"18","Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Flowers","1","Left","FlowersCat","dissimilar"
"1192","118",2513,0,"18","Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Elephant","1","Right","ElephantBroccoli","dissimilar"
"1193","121",938,1,"18","Female","African American, Caucasian, American Indian, Asian-American","Caucasian","a","c","",2.7,32.45,1,0,"Cat","1","Right","FlowersCat","dissimilar"
"1194","123",2300,1,"18","Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Sock","1","Right","CookieSock","dissimilar"
"1195","34",20608,0,"18","Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Broccoli","1","Left","ElephantBroccoli","dissimilar"
"1196","35",2987,1,"18","Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Sock","1","Right","CookieSock","dissimilar"
"1197","36",4144,1,"18","Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Hat","1","Right","EggHat","dissimilar"
"1198","37",2978,1,"18","Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Flowers","1","Left","FlowersCat","dissimilar"
"1199","38",2811,1,"18","Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Elephant","1","Left","ElephantBroccoli","dissimilar"
"1200","39",4612,1,"18","Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Cookie","1","Left","CookieSock","dissimilar"
"1201","40",5145,1,"18","Male","Hispanic","Caucasian","e","g","g",2.33,27.95,8,0,"Egg","1","Left","EggHat","dissimilar"
"1202","41",6683,0,"18","Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Cat","1","Left","FlowersCat","dissimilar"
"1203","43",4082,0,"18","Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Sock","1","Left","CookieSock","dissimilar"
"1204","44",4050,1,"18","Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Hat","1","Right","EggHat","dissimilar"
"1205","45",2455,1,"18","Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"Flowers","1","Left","FlowersCat","dissimilar"
"1206","46",5849,1,"18","Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Elephant","1","Left","ElephantBroccoli","dissimilar"
"1207","47",4565,1,"18","Male","Not Hispanic","Asian, Caucasian","f","g","g",2.46,29.52,7,0,"Cookie","1","Left","CookieSock","dissimilar"
"1208","48",3639,1,"18","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Egg","1","Left","EggHat","dissimilar"
"1209","49",4532,1,"18","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Cat","1","Right","FlowersCat","dissimilar"
"1210","50",15826,1,"18","Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Broccoli","1","Right","ElephantBroccoli","dissimilar"
"1211","51",3424,1,"18","Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Sock","1","Right","CookieSock","dissimilar"
"1212","52",2340,1,"18","Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Hat","1","Right","EggHat","dissimilar"
"1213","53",1558,1,"18","Male","Not Hispanic","Caucasian","e","c","e",2.3,27.55,5,0,"Flowers","1","Left","FlowersCat","dissimilar"
"1214","54",4410,1,"18","Female","Hispanic","Caucasian","f","c","d",2.16,25.94,6,0,"Elephant","1","Left","ElephantBroccoli","dissimilar"
"1215","56",19747,1,"18","Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Egg","1","Left","EggHat","dissimilar"
"1216","57",2070,1,"18","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,1,0,"Cat","1","Right","FlowersCat","dissimilar"
"1217","59",4410,1,"18","Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Sock","1","Right","CookieSock","dissimilar"
"1218","60",894,0,"18","Female","Not Hispanic","Caucasian","c","e","c",2.31,27.68,4,0,"Hat","1","Left","EggHat","dissimilar"
"1219","62",3428,1,"18","Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Elephant","1","Left","ElephantBroccoli","dissimilar"
"1220","63",3138,0,"18","Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Cookie","1","Right","CookieSock","dissimilar"
"1221","64",8180,0,"18","","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Egg","1","Right","EggHat","dissimilar"
"1222","65",11177,1,"18","Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Cat","1","Right","FlowersCat","dissimilar"
"1223","66",1779,1,"18","Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"Broccoli","1","Right","ElephantBroccoli","dissimilar"
"1224","67",3942,1,"18","Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Sock","1","Right","CookieSock","dissimilar"
"1225","68",2736,1,"18","Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Hat","1","Right","EggHat","dissimilar"
"1226","69",2919,1,"18","Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Flowers","1","Left","FlowersCat","dissimilar"
"1227","71",3482,1,"18","Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Cookie","1","Left","CookieSock","dissimilar"
"1228","73",2804,1,"18","Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Cat","1","Right","FlowersCat","dissimilar"
"1229","74",11182,1,"18","Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Broccoli","1","Right","ElephantBroccoli","dissimilar"
"1230","75",2450,0,"18","Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Sock","1","Left","CookieSock","dissimilar"
"1231","76",4487,1,"18","Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Hat","1","Right","EggHat","dissimilar"
